"species","Order","Class","exDiff","FemaleBM","MaleBM","Testes","FemaleAFB","MaleAFB","Monogamy","AnnProd","FemaleCare","DichroAves","weights"
"Peromyscus eremicus","Rodentia","Mammalia",0.00442291324635486,22.7,24.6,NA,0.352482628,NA,1,21.203,NA,NA,0.583782970506826
"Peromyscus polionotus","Rodentia","Mammalia",0.00173683973663243,14.31232822,14.87529543,NA,0.580424366872005,0.555509924709103,1,15.8436,0,NA,0.73501406305138
"Petaurus breviceps","Diprotodontia","Mammalia",-0.103952648266582,94.10956268,108.3571043,0.14,0.701437371663244,0.68993839835729,0,NA,1,NA,0.824308375503069
"Petaurus norfolcensis","Diprotodontia","Mammalia",-0.0250016983374743,237.7872002,251.2714134,0.16218101,0.891991786447639,0.897467488021903,0,NA,NA,NA,0.647482696715258
"Petrogale lateralis","Diprotodontia","Mammalia",0.267598009209083,4470.36158,5826.500716,NA,1.478439425,1.615331964,NA,NA,NA,NA,0.493201777443599
"Petrogale penicillata","Diprotodontia","Mammalia",0.184641832196386,6429.682596,7742.371111,NA,1.32895277207392,1.75496235455168,0,NA,NA,NA,0.58850075847818
"Petrogale xanthopus","Diprotodontia","Mammalia",0.374536565278439,8605.728225,12213.18357,NA,0.900752908966461,1.37056810403833,0,NA,1,NA,0.735255412770604
"Phacochoerus aethiopicus","Artiodactyla","Mammalia",0.13540519360027,91064.76508,118366.7745,93,1.636834771,NA,0,2996.486483625,NA,NA,0.439795097752595
"Phacochoerus africanus","Artiodactyla","Mammalia",0.0964053996047044,85645.01276,105951.5333,NA,2.02600958247775,1.97125256673511,0,2970,NA,NA,0.72965627026601
"Phalanger gymnotis","Diprotodontia","Mammalia",-0.016503700212781,3057.25594,2981.847067,NA,1.4861054072553,1.47843942505133,NA,NA,NA,NA,0.572094003298414
"Phascogale tapoatafa","Dasyuromorphia","Mammalia",0.444052637174134,176.1947017,257.5696244,NA,0.819712525667351,0.764955509924709,0,NA,NA,NA,0.705850774435555
"Phascolarctos cinereus","Diprotodontia","Mammalia",0.174692745653737,6493.975252,9204.936152,14.96,1.92197125256674,2.03148528405202,0,NA,1,NA,0.843275984198749
"Philantomba maxwellii","Artiodactyla","Mammalia",0.189423337579455,8318.391462,7668.76037,NA,1.30212183436003,1.44421629021218,0,827.49,NA,NA,0.530843793031627
"Philantomba monticola","Artiodactyla","Mammalia",0.0404390098834279,3982.407938,3808.612549,NA,1.31307323750856,1.36071184120465,0,1032,NA,NA,0.596451345412672
"Phloeomys pallidus","Rodentia","Mammalia",0.0951670987498819,2621.8315,2311.07631,NA,0.955509924709103,1.00232717316906,NA,NA,NA,NA,0.617312581434885
"Phoca vitulina","Carnivora","Mammalia",0.15386553808163,67178.14102,96425.96143,95.1,4.08514715947981,6.01779603011636,0,11000,1,NA,0.690858191557216
"Phodopus roborovskii","Rodentia","Mammalia",0.059637545669608,26,24.64,0.93,0.665297741,NA,NA,30.45,NA,NA,0.486398987895055
"Phodopus sungorus","Rodentia","Mammalia",-0.0604654873837733,38.61062373,46.21028185,0.93,0.316495550992471,0.365776865160849,0,34.5709,1,NA,0.647566287607174
"Phyllostomus hastatus","Chiroptera","Mammalia",0.404042545402679,71.67903029,83.66442125,0.31,1.15865845311431,1.97946611909651,0,15.92,1,NA,0.642153105732154
"Pithecia pithecia","Primates","Mammalia",-0.0309305384872323,1969.712138,2257.760386,0.92,3.3015742642026,3.18247775496235,1,NA,NA,NA,0.670123218093934
"Callicebus cupreus","Primates","Mammalia",-0.0362234505565874,1312.378563,1410.421731,NA,3.40643394934976,2.8684462696783,1,74.37,NA,NA,0.526603102228902
"Callicebus donacophilus","Primates","Mammalia",-0.125220618870339,1206.727413,1287.136986,NA,2.91279945242984,3.16002737850787,1,NA,NA,NA,0.48757627266906
"Potamochoerus porcus","Artiodactyla","Mammalia",0.0177902858004745,69290.5261,78672.75027,NA,2.06105407255305,2.01396303901437,0,2514.6,NA,NA,0.706997074982493
"Potorous tridactylus","Diprotodontia","Mammalia",0.0885389151859951,1083.19924,1161.876438,5.6,0.899657768651609,1.0113620807666,0,NA,1,NA,0.69746334358523
"Potos flavus","Carnivora","Mammalia",0.1308983890403,2561.934915,2548.722783,NA,1.96194387405886,1.89267624914442,0,173.42,1,NA,0.685837836268666
"Prionailurus bengalensis","Carnivora","Mammalia",-0.0941292618923576,4010.10185,4811.280835,NA,1.00396988364134,1.04859685147159,0,384.826,NA,NA,0.713103459980798
"Prionailurus rubiginosus","Carnivora","Mammalia",0.047257944473184,1499.699357,1782.645524,NA,1.39082819986311,1.09979466119097,0,NA,NA,NA,0.562408497788886
"Prionailurus viverrinus","Carnivora","Mammalia",0.121150377017888,8788.522714,12026.07854,10.755,1.78754277891855,1.75496235455168,0,NA,NA,NA,0.728940328973787
"Procavia capensis","Hyracoidea","Mammalia",0.097017139935816,3425.894827,3673.221886,17.2,1.38973305954825,1.61615331964408,0,533.3596,1,NA,0.781426317809954
"Procyon cancrivorus","Carnivora","Mammalia",-0.0138604087792068,6270,7630,NA,1.363956194,0.999315537,NA,NA,NA,NA,0.501560845244596
"Procyon lotor","Carnivora","Mammalia",0.0831254042669,6233.144531,7821.133446,13.72,1.05954825462012,1.12142368240931,0,271.2,1,NA,0.820156880133519
"Propithecus coquereli","Primates","Mammalia",0.134822098826501,4452.383761,3954.039746,NA,3.67967145790554,4.90622861054073,0,90.94545,NA,NA,0.49168299188825
"Proteles cristata","Carnivora","Mammalia",-0.0345682511375132,10386.28541,8988.337324,10.06931669,1.728596851,NA,1,NA,NA,NA,0.445852306863865
"Pseudois nayaur","Artiodactyla","Mammalia",0.173264902293662,40574.25999,57294.35056,NA,1.95373032169747,2.04243668720055,0,NA,NA,NA,0.691491797154533
"Pseudomys australis","Rodentia","Mammalia",0.174820344284778,49.28291538,53.97648865,2,0.405749486652977,0.205886379192334,0,NA,NA,NA,0.66044857007826
"Pseudomys novaehollandiae","Rodentia","Mammalia",-0.0843660376022889,23.79984467,23.42128257,0.071,0.292474141,NA,NA,27.64125,NA,NA,0.57932638026457
"Pteromys volans","Rodentia","Mammalia",0.202678291141177,NA,NA,NA,0.833,NA,0,19.5,NA,NA,0.543610631439037
"Pteronura brasiliensis","Carnivora","Mammalia",0.197283182833904,24644.22541,25177.81634,NA,3.33716632443532,2.70088980150582,1,396.245,NA,NA,0.516041853756495
"Pteropus giganteus","Chiroptera","Mammalia",0.0875841860592344,612.5742155,749.9099951,2.2,1.43737166324435,1.95756331279945,0,132.6675,1,NA,0.65297165558685
"Pteropus hypomelanus","Chiroptera","Mammalia",0.172102408582422,624.7082963,700.2128215,NA,2.09171800136893,2.5368925393566,0,74,NA,NA,0.591656889038622
"Pteropus livingstonii","Chiroptera","Mammalia",-0.00692626840722311,601.5,576.3,NA,4.06379192334018,1.87378507871321,0,NA,NA,NA,0.55050132061718
"Pteropus lylei","Chiroptera","Mammalia",0.00990143422663058,421.8655574,516.4902542,NA,2.13333333333333,1.84093086926762,NA,NA,NA,NA,0.644766766866081
"Pteropus rodricensis","Chiroptera","Mammalia",0.118741514298842,355.3083484,364.1885645,NA,1.74401095140315,1.50417522245038,0,45,NA,NA,0.80594759997114
"Pteropus scapulatus","Chiroptera","Mammalia",0.350341868842661,405.0271302,451.5869116,5.3,1.514524298,1.478439425,0,NA,NA,NA,0.501281552967306
"Pteropus vampyrus","Chiroptera","Mammalia",-0.114670556167069,1228.702491,1327.713662,2.2,0.404106776180698,0.999315537,0,132.6675,1,NA,0.658086225063159
"Pudu puda","Artiodactyla","Mammalia",0.0469964849879846,9254.439519,9762.902234,NA,1.23887748117728,1.88090349075975,0,NA,NA,NA,0.644596291978345
"Puma concolor","Carnivora","Mammalia",0.123543822972494,43008.57628,59656.82434,14.9,2.09062286105407,2.08213552361396,0,518.88,1,NA,0.795953329871673
"Pygathrix nemaeus","Primates","Mammalia",0.150981994276859,12485.34997,17647.32109,8.4,3.85653661875428,4.20999315537303,0,395.4675,NA,NA,0.566877931717512
"Rangifer tarandus","Artiodactyla","Mammalia",0.430588347703608,87799.67801,130561.3465,89.825,1.97672826830938,1.96249144421629,0,6351.037,1,NA,0.945470242216678
"Raphicerus campestris","Artiodactyla","Mammalia",0.0308658296569148,9722.057878,9602.902959,NA,1.0590006844627,1.17453798767967,1,1306.4,1,NA,0.485562750502163
"Rattus norvegicus","Rodentia","Mammalia",0.0312511322631104,311.6780773,432.277999,3.9,0.151129363449692,0.216290212183436,0,189.326984,1,NA,0.895270162873568
"Rattus rattus","Rodentia","Mammalia",0.352232598339601,343.3393344,421.5792624,5.33074489,0.281026694,0.306639288,0,115.8703,NA,NA,0.629728360303548
"Redunca fulvorufula","Artiodactyla","Mammalia",0.162043654541381,31500,30200,NA,1.69472963723477,1.86255989048597,0,2990.999,NA,NA,0.509446885786613
"Rhynchocyon petersi","Macroscelidea","Mammalia",-0.171865196477248,500.4579425,502.0854288,NA,0.746885694729637,0.807939767282683,1,NA,NA,NA,0.509953139771028
"Romerolagus diazi","Lagomorpha","Mammalia",0.347237998728621,612.3461546,501.7981572,NA,0.510389979,NA,0,NA,NA,NA,0.620678581546233
"Rousettus aegyptiacus","Chiroptera","Mammalia",0.00224197326086838,124.3210399,148.0300083,1.749846689,1.18001368925394,1.39356605065024,0,43.5942,NA,NA,0.752618922157803
"Rousettus lanosus","Chiroptera","Mammalia",0.0655321658700961,117.3213834,139.9270217,1.9,1.82559890485969,1.02559890485969,0,NA,NA,NA,0.670004047966844
"Rousettus leschenaultii","Chiroptera","Mammalia",-0.0893568326446407,88.6190331,102.4770676,NA,0.646461328,1.245722108,NA,24.12,NA,NA,0.615750103657771
"Rucervus duvaucelii","Artiodactyla","Mammalia",0.332717188863458,106679.8945,157422.2049,NA,1.99041752224504,2.0268309377139,0,NA,NA,NA,0.809089297166965
"Rucervus eldii","Artiodactyla","Mammalia",0.291867814023574,77062.44555,102198.3667,794.7,1.93347022587269,1.95811088295688,0,4797.5,1,NA,0.811963168697834
"Rupicapra rupicapra","Artiodactyla","Mammalia",0.206974538543719,28729.29381,40000,NA,1.9958932238193,1.93839835728953,0,2400,1,NA,0.645708701497177
"Rusa alfredi","Artiodactyla","Mammalia",0.214513383511711,36960.22103,51235.23499,NA,1.83518138261465,1.73634496919918,0,9890,NA,NA,0.620861543347391
"Rusa timorensis","Artiodactyla","Mammalia",0.137309351715306,NA,75000,27.415,1.59561943874059,2.52758384668036,0,NA,NA,NA,0.726004889409606
"Saguinus bicolor","Primates","Mammalia",0.181111032374645,536.9431975,505.6264851,NA,2.49472963723477,2.63983572895277,1,NA,0,NA,0.636819357700481
"Saguinus geoffroyi","Primates","Mammalia",-0.072138373236751,490.0444,482.5112378,NA,1.91759069130732,1.82340862422998,1,93.700375,NA,NA,0.574950203125144
"Saguinus imperator","Primates","Mammalia",0.00774857152934873,589.7945526,591.1976654,NA,2.34332648870636,2.53305954825462,1,NA,NA,NA,0.758326147599173
"Saguinus labiatus","Primates","Mammalia",-0.0621472023694734,592.0780416,556.9735487,NA,2.1223819301848,2.42381930184805,1,96.5124,NA,NA,0.656436647181416
"Saguinus leucopus","Primates","Mammalia",-0.228766374153698,579.0826597,548.278844,NA,1.5,1.51,1,NA,NA,NA,0.553144565997313
"Saguinus midas","Primates","Mammalia",0.0126357146845583,551.2298337,539.3187949,1.83,2.03422313483915,1.88966461327858,1,112,0,NA,0.715295696251551
"Saguinus mystax","Primates","Mammalia",0.109150380531956,712.5833404,657.9988467,2.02,1.427583847,1.478439425,1,146.63754,0,NA,0.450499918307629
"Saguinus oedipus","Primates","Mammalia",-0.0327072165524145,588.8754847,552.4572079,3.4,2.33921971252567,2.46406570841889,1,75.601,0,NA,0.853077280154409
"Saiga tatarica","Artiodactyla","Mammalia",0.320385258136455,21400,32500,NA,0.986721423682409,1.97371663244353,0,5533.27385625,NA,NA,0.602990796966643
"Saimiri boliviensis","Primates","Mammalia",0.163740476295676,803.0879545,1144.22859,NA,3.8631074606434,3.73333333333333,0,115.025,NA,NA,0.835398456103037
"Saimiri sciureus","Primates","Mammalia",0.213535635962616,785.0795978,1091.745779,3.2,2.9201916495551,2.99931553730322,0,115.025,1,NA,0.8802180704102
"Sapajus apella","Primates","Mammalia",0.063465494196018,3316.170476,5271.054974,9.1,3.98767967145791,3.07871321013005,0,148.3902,NA,NA,0.770224448949776
"Sarcophilus harrisii","Dasyuromorphia","Mammalia",0.0472887969092983,7547.137201,9306.888626,14.66,1.81245722108145,1.87816563997262,0,NA,NA,NA,0.939554899522579
"Sciurus vulgaris","Rodentia","Mammalia",0.132028620385488,389.4496105,333.5544374,2.81,0.959342915811088,0.999315537303217,0,88.6,NA,NA,0.682485260464332
"Sekeetamys calurus","Rodentia","Mammalia",0.0346882560137296,96.77589998,NA,NA,0.207529089664613,0.314305270362765,1,NA,NA,NA,0.567652092202835
"Semnopithecus entellus","Primates","Mammalia",0.110428251609545,14418.94628,20723.13445,11.325,3.90116358658453,4.68966461327858,0,357,1,NA,0.616588123384001
"Setifer setosus","Afrosoricida","Mammalia",-0.0998568479707395,335.6498626,295.8804547,NA,0.722792607802875,1.1315537303217,0,75.088,NA,NA,0.577334975247621
"Setonix brachyurus","Diprotodontia","Mammalia",0.0210333181342877,3897.931976,4173.366454,NA,0.882683093771389,1.07898699520876,0,NA,1,NA,0.564929164630503
"Sminthopsis crassicaudata","Dasyuromorphia","Mammalia",-0.172100825486642,21.18565078,18.66829945,0.0938604735,0.507597535934292,0.54154688569473,0,NA,1,NA,0.750170952183472
"Speothos venaticus","Carnivora","Mammalia",0.0210735178190264,8137.369361,7546.910028,8.24138115,1.46228610540726,1.64818617385353,1,1300.95,NA,NA,0.692939220330739
"Spilogale putorius","Carnivora","Mammalia",0.208661510539438,532.3354654,540.3107016,8.1,0.539247091,0.41615332,NA,92.175,NA,NA,0.449551992917829
"Suncus murinus","Soricomorpha","Mammalia",0.00340484796347304,52.75,90.25,0.15,0.380561259411362,0.366872005475702,0,78.9096,1,NA,0.645982125247508
"Suricata suricatta","Carnivora","Mammalia",-0.0643911191194714,1058.919058,1076.013432,1.3,1.1895961670089,1.4362765229295,1,114.835,0,NA,1
"Sus barbatus","Artiodactyla","Mammalia",-0.0279664611170843,122850.86,136873.7322,NA,2.87200547570157,3.06913073237509,0,NA,NA,NA,0.523235088056014
"Sus cebifrons","Artiodactyla","Mammalia",0.0255042088175492,37431.55234,65912.58264,NA,2.09582477754962,1.73634496919918,0,5025,NA,NA,0.628933667789452
"Sus scrofa","Artiodactyla","Mammalia",0.128716853635485,89326.53738,83323.80126,424.1,0.761396303901437,0.695687885010267,0,8309.49375,1,NA,0.759825433829814
"Sylvilagus floridanus","Lagomorpha","Mammalia",-0.247946533941503,1236.666667,1145.714286,16.71090614,0.336755647,NA,NA,724.7175,NA,NA,0.434726189886588
"Syncerus caffer","Artiodactyla","Mammalia",0.300221373505198,452996.7817,513461.4018,NA,3.3201916495551,3.12881587953457,0,18762.3,1,NA,0.753097094696246
"Tamandua tetradactyla","Pilosa","Mammalia",-0.0984070906506508,6139.07354,7426.717876,NA,1.53401779603012,1.78507871321013,0,NA,NA,NA,0.585667223046143
"Tamias striatus","Rodentia","Mammalia",-0.347787224510976,NA,NA,NA,0.464312115,0.624229979,NA,21.95244,NA,NA,0.415950768876177
"Tamiasciurus hudsonicus","Rodentia","Mammalia",-0.0753243026699103,NA,186,2.92,0.936482738,NA,NA,50.715,NA,NA,0.481242963765931
"Tamiops swinhoei","Rodentia","Mammalia",0.150969780581077,90.39524997,100.5946257,NA,0.783025325119781,0.68993839835729,NA,NA,NA,NA,0.527076040225809
"Tapirus bairdii","Perissodactyla","Mammalia",-0.210485486198472,260170.5906,220914.0821,NA,1.945160849,NA,NA,6627,NA,NA,0.52223780545896
"Tapirus indicus","Perissodactyla","Mammalia",0.0295090550321963,336426.0777,318321.8028,NA,3.75359342915811,3.51211498973306,0,3424.175,NA,NA,0.622146700620261
"Tapirus terrestris","Perissodactyla","Mammalia",0.013605732731589,226467.4386,192665.6136,NA,2.80711841204654,3.05982203969884,0,NA,NA,NA,0.70481488943484
"Taxidea taxus","Carnivora","Mammalia",0.145065548739804,6400,8400,35.56,0.612469815,1.207392197,0,207.57,1,NA,0.50244419193116
"Tenrec ecaudatus","Afrosoricida","Mammalia",0.223897467717894,1161.513624,1464.270674,3.1,0.527474004,NA,0,541.6623,NA,NA,0.540120183081327
"Tetracerus quadricornis","Artiodactyla","Mammalia",0.169272907795646,NA,NA,NA,2.04271047227926,2.0643394934976,0,1945.112,NA,NA,0.534677791716535
"Theropithecus gelada","Primates","Mammalia",0.253656263095267,15327.70845,32263.22298,19.3,4.56454483230664,6.54127310061602,0,232.125,1,NA,0.754476032876039
"Thylogale stigmatica","Diprotodontia","Mammalia",0.197765267838997,4763.361905,7520.351583,NA,0.991964408,NA,NA,NA,NA,NA,0.475515363500965
"Thylogale thetis","Diprotodontia","Mammalia",-0.0597236026422967,5984.446419,7320.029287,NA,1.618329911,NA,0,NA,NA,NA,0.501294347948323
"Tolypeutes matacus","Cingulata","Mammalia",0.0655882643725963,1256.808693,1353.533398,NA,1.11430527036276,1.27857631759069,0,99,NA,NA,0.613275168101754
"Trachypithecus auratus","Primates","Mammalia",0.0155332559852083,10473.63379,9583.755759,NA,3.62381930184805,3.6249144421629,0,NA,NA,NA,0.586722688990662
"Trachypithecus cristatus","Primates","Mammalia",0.195051332974524,8667.104982,8818.293495,6.3,2.7772758384668,3.05051334702259,0,167.2525,1,NA,0.57238802887005
"Trachypithecus francoisi","Primates","Mammalia",0.0839651581715303,8306.735224,9348.445177,3.98,4.49007529089665,4.8848733744011,0,NA,NA,NA,0.607191685759734
"Trachypithecus obscurus","Primates","Mammalia",0.0988742259768145,8234.608481,7955.116544,5.82,3.7864476386037,3.92416153319644,0,164.915,NA,NA,0.563593283270191
"Tragelaphus angasii","Artiodactyla","Mammalia",0.397345338608611,68304.80787,127858.4892,38.3,1.59890485968515,2.00355920602327,0,6331.325,1,NA,0.887040977249531
"Tragelaphus derbianus","Artiodactyla","Mammalia",0.317253432359375,341911.1118,491033.1388,NA,2.35838466803559,3.07186858316222,NA,NA,NA,NA,0.642101242762951
"Tragelaphus eurycerus","Artiodactyla","Mammalia",0.223409370763744,221558.9451,312765.2605,52.85,2.19137577002053,2.42518822724162,0,14157,NA,NA,0.838836929188727
"Tragelaphus imberbis","Artiodactyla","Mammalia",0.306563874824472,67765.37155,91552.68099,NA,2.15578370978782,2.12950034223135,0,7717.4851,NA,NA,0.725842625679379
"Tragelaphus oryx","Artiodactyla","Mammalia",0.304894200973802,365544.8784,470135.0612,NA,2.11362080766598,1.97344284736482,0,35213.517,NA,NA,0.947570092396026
"Tragelaphus scriptus","Artiodactyla","Mammalia",0.214810083230931,27000,41250,NA,1.43518138261465,1.50417522245038,0,5700,NA,NA,0.532218616597284
"Tragelaphus spekii","Artiodactyla","Mammalia",0.378387343198276,54453.30281,109845.4951,NA,1.097878166,NA,0,4000,NA,NA,0.884693031302962
"Tragelaphus strepsiceros","Artiodactyla","Mammalia",0.371020442609698,168041.6679,266690.3161,92,2.00958247775496,2.09390828199863,0,15758.285,1,NA,0.881176820104481
"Tragulus javanicus","Artiodactyla","Mammalia",0.207661015433858,1869.490949,1644.791516,NA,0.932511978097194,1.18713210130048,0,NA,NA,NA,0.644546165913099
"Tragulus napu","Artiodactyla","Mammalia",0.178076702539089,3327.86415,2867.718502,NA,0.900752908966461,1.14058863791923,0,372.99,1,NA,0.630429103521183
"Tremarctos ornatus","Carnivora","Mammalia",0.137875034546066,77701.64359,148784.6938,NA,3.76454483230664,4.10102669404517,0,NA,NA,NA,0.665458658626565
"Tupaia belangeri","Scandentia","Mammalia",0.144250858599849,184.9797423,202.5011358,NA,0.584531143052704,0.561259411362081,0,189,NA,NA,0.719015576322731
"Tupaia glis","Scandentia","Mammalia",0.226525981298085,191.2936524,199.8467566,NA,0.706365503080082,0.731827515400411,0,71.817,1,NA,0.638983678348683
"Tupaia minor","Scandentia","Mammalia",0.00296152623073109,66.75128919,65.7139975,NA,0.166680356,0.166680356,0,NA,NA,NA,0.448070620897991
"Tupaia tana","Scandentia","Mammalia",0.227077220920878,311.2117464,319.1014755,NA,0.908966461327858,0.846543463381246,0,NA,1,NA,0.521192233903491
"Urocyon cinereoargenteus","Carnivora","Mammalia",-0.00313175342912376,4384.676235,5546.888005,5.17,1.22655715263518,0.999315537,1,371.31035,0,NA,0.51065879816676
"Ursus americanus","Carnivora","Mammalia",0.12645474805398,134813.8801,220009.9979,47.73,3.58001368925394,2.31731690622861,0,284.03702,1,NA,0.738540337068436
"Ursus arctos","Carnivora","Mammalia",0.191919454743237,196583.2238,326143.7674,104.666666666667,4.02628336755647,4,0,453.99092,NA,NA,0.758693759343352
"Ursus maritimus","Carnivora","Mammalia",0.11976654317821,271643.679,445592.5776,131.4,6.02573579739904,6.00574948665298,0,431.351,1,NA,0.633322435230956
"Ursus thibetanus","Carnivora","Mammalia",0.11551352820411,141943.7578,169405.6502,73.79033846,4.01806981519507,4.04243668720055,0,656.7275,1,NA,0.66587628278725
"Varecia rubra","Primates","Mammalia",0.0476855953649737,3868.550718,3640.965993,2.63,2.9223819301848,3.00068446269678,0,197.109,1,NA,0.759061204276566
"Varecia variegata","Primates","Mammalia",0.0437243844029297,4008.124426,3676.297479,2.63,2.07912388774812,2.97330595482546,0,197.109,1,NA,0.803838869686804
"Vicugna pacos","Artiodactyla","Mammalia",0.106676471507434,77346.62937,79220.39783,34,1.94688569472964,2.42792607802875,0,5998.72,1,NA,0.859672490871909
"Vicugna vicugna","Artiodactyla","Mammalia",0.271094526550737,48301.91725,53441.67476,34,2.62313483915127,3.37960301163587,0,4089.169,1,NA,0.731307508796753
"Vormela peregusna","Carnivora","Mammalia",-0.237858729185563,NA,573.9083614,NA,1.02778918548939,1.92470910335387,0,NA,NA,NA,0.515481045445521
"Vulpes corsac","Carnivora","Mammalia",0.0158519190861355,2445.222983,2853.849604,NA,0.997399041752224,1.00971937029432,0,328.125,NA,NA,0.638612774726155
"Vulpes lagopus","Carnivora","Mammalia",0.0968570642006489,4398.572222,5277.64425,6.09,1.02340862422998,0.952772073921971,1,568.4,0,NA,0.727357882062055
"Vulpes macrotis","Carnivora","Mammalia",-0.148582683327204,1900,2200,NA,0.999315537,0.999315537,1,177.156,NA,NA,0.504977020701559
"Vulpes rueppellii","Carnivora","Mammalia",0.128269766091257,1635.279282,1695.185946,NA,0.999950719,NA,0,NA,NA,NA,0.540480495295842
"Vulpes velox","Carnivora","Mammalia",-0.0630831315762937,2399.607164,2714.397971,NA,1.03655030800821,1.09787816563997,1,176.046,NA,NA,0.687291525856197
"Vulpes vulpes","Carnivora","Mammalia",0.118136576700581,5428.456334,6516.41855,10.68,1.00068446269678,0.988364134154689,1,475.568925,0,NA,0.731410863050767
"Vulpes zerda","Carnivora","Mammalia",-0.0477528206798737,1324.728123,1384.685295,5.445026528,1.25557837097878,1.12799452429843,0,62.0208,NA,NA,0.754534330757027
"Wallabia bicolor","Diprotodontia","Mammalia",0.256108748227603,15397.32417,17480.09565,15.423532665,0.994934976043806,0.87337440109514,NA,NA,1,NA,0.745065014110771
"Zalophus californianus","Carnivora","Mammalia",0.0762900104974891,94505.78941,246984.6987,NA,4.00273785078713,3.96714579055441,0,6616.64003,1,NA,0.77807027713965
"Zyzomys pedunculatus","Rodentia","Mammalia",-0.100173995697624,86.55525216,85.80118482,NA,NA,NA,NA,NA,NA,NA,0.513631366520931
